user_id,age,sex
100217,25_34,0.0
100218,18_24,0.0
100219,18_24,0.0
100220,18_24,
100221,35_44,0.0
100222,25_34,0.0
100223,35_44,0.0
100224,18_24,1.0
100225,25_34,1.0
100226,45_54,0.0
100227,55_64,1.0
100228,18_24,1.0
100229,18_24,0.0
100230,55_64,1.0
100231,18_24,1.0
100232,65_inf,0.0
100233,18_24,1.0
100234,18_24,0.0
100235,18_24,1.0
100237,25_34,0.0
100238,55_64,0.0
100239,55_64,1.0
100240,25_34,0.0
100241,55_64,0.0
100242,65_inf,0.0
100244,18_24,0.0
100246,18_24,0.0
100247,18_24,1.0
100248,35_44,1.0
100249,65_inf,0.0
100250,25_34,1.0
100251,35_44,0.0
100252,18_24,0.0
100253,35_44,0.0
100254,25_34,0.0
100255,18_24,0.0
100256,18_24,0.0
100257,65_inf,0.0
100258,18_24,1.0
100259,18_24,0.0
100260,18_24,0.0
100261,35_44,0.0
100262,55_64,0.0
100263,25_34,1.0
100264,18_24,0.0
100265,45_54,1.0
100266,18_24,0.0
100267,45_54,0.0
100268,18_24,0.0
100269,55_64,0.0
100271,45_54,0.0
100272,18_24,0.0
100273,35_44,0.0
100274,45_54,1.0
100275,65_inf,0.0
100276,35_44,0.0
100278,18_24,0.0
100279,18_24,1.0
100280,18_24,0.0
100281,65_inf,0.0
100282,55_64,0.0
100283,18_24,0.0
100284,18_24,1.0
100285,55_64,0.0
100286,65_inf,0.0
100287,18_24,0.0
100288,65_inf,1.0
100289,18_24,1.0
100290,18_24,0.0
100293,65_inf,1.0
100294,55_64,0.0
100295,18_24,0.0
100296,18_24,0.0
100297,25_34,0.0
100298,45_54,1.0
100299,35_44,0.0
100300,55_64,0.0
100301,65_inf,1.0
100302,18_24,0.0
100303,35_44,0.0
100304,55_64,1.0
100305,45_54,0.0
100306,65_inf,1.0
100307,18_24,0.0
100308,18_24,1.0
100309,18_24,0.0
100310,55_64,0.0
100311,25_34,0.0
100312,25_34,0.0
100313,18_24,1.0
100314,18_24,0.0
100315,25_34,0.0
100316,18_24,0.0
100318,55_64,1.0
100319,18_24,0.0
100320,45_54,
100321,35_44,0.0
100322,35_44,0.0
100323,25_34,1.0
100324,45_54,0.0
100325,65_inf,0.0
100326,18_24,0.0
100327,18_24,0.0
100328,18_24,0.0
100329,18_24,1.0
100330,18_24,0.0
100331,35_44,0.0
100332,25_34,1.0
100333,18_24,0.0
100334,25_34,0.0
100335,25_34,1.0
100336,18_24,0.0
100337,25_34,0.0
100338,65_inf,0.0
100339,25_34,1.0
100340,35_44,0.0
100341,18_24,0.0
100342,45_54,1.0
100343,18_24,1.0
100344,18_24,1.0
100345,55_64,1.0
100346,55_64,1.0
100347,18_24,0.0
100349,18_24,0.0
100350,25_34,0.0
100351,55_64,0.0
100353,55_64,1.0
100354,35_44,0.0
100356,18_24,0.0
100357,18_24,1.0
100358,55_64,1.0
100359,35_44,1.0
100360,55_64,0.0
100361,25_34,1.0
100362,25_34,1.0
100364,45_54,0.0
100365,18_24,0.0
100366,18_24,0.0
100367,18_24,0.0
100368,45_54,0.0
100369,65_inf,0.0
100370,25_34,0.0
100371,18_24,0.0
100372,55_64,0.0
100373,55_64,1.0
100374,18_24,0.0
100375,18_24,0.0
100376,45_54,
100377,65_inf,1.0
100378,18_24,1.0
100379,18_24,0.0
100380,45_54,1.0
100381,45_54,0.0
100382,35_44,1.0
100383,55_64,0.0
100384,25_34,0.0
100385,25_34,0.0
100386,18_24,1.0
100387,55_64,
100388,25_34,0.0
100389,25_34,0.0
100390,45_54,1.0
100391,18_24,0.0
100392,45_54,1.0
100393,65_inf,0.0
100394,25_34,0.0
100395,55_64,1.0
100397,55_64,1.0
100398,18_24,0.0
100399,35_44,0.0
100400,18_24,1.0
100402,18_24,0.0
100403,18_24,1.0
100404,45_54,1.0
100405,18_24,0.0
100407,18_24,0.0
100408,55_64,
100409,55_64,0.0
100410,65_inf,0.0
100411,35_44,1.0
100412,18_24,1.0
100413,55_64,0.0
100414,55_64,1.0
100415,25_34,0.0
100418,25_34,1.0
100419,18_24,0.0
100420,18_24,1.0
100421,25_34,1.0
100423,18_24,0.0
100424,55_64,0.0
100425,18_24,1.0
100426,18_24,
100427,25_34,
100428,25_34,0.0
100429,55_64,1.0
100430,25_34,0.0
100431,25_34,0.0
100432,18_24,1.0
100433,18_24,0.0
100434,18_24,0.0
100435,65_inf,0.0
100436,35_44,0.0
100437,18_24,0.0
100438,18_24,1.0
100441,18_24,1.0
100442,25_34,0.0
100443,18_24,1.0
100444,18_24,1.0
100445,25_34,0.0
100446,55_64,1.0
100447,55_64,0.0
100448,35_44,1.0
100449,18_24,0.0
100450,65_inf,1.0
100451,25_34,1.0
100453,35_44,1.0
100454,45_54,0.0
100455,25_34,0.0
100456,25_34,1.0
100457,55_64,0.0
100458,45_54,0.0
100460,25_34,0.0
100461,18_24,0.0
100462,65_inf,0.0
100463,18_24,0.0
100464,35_44,0.0
100467,65_inf,0.0
100468,18_24,0.0
100469,25_34,0.0
100471,25_34,0.0
100472,55_64,0.0
100474,18_24,0.0
100476,18_24,1.0
100477,25_34,1.0
100479,25_34,0.0
100480,45_54,0.0
100481,65_inf,0.0
100482,25_34,0.0
100483,18_24,0.0
100484,35_44,1.0
100485,25_34,0.0
100487,18_24,
100488,25_34,0.0
100489,18_24,0.0
100491,55_64,1.0
100492,55_64,1.0
100493,25_34,1.0
100494,25_34,1.0
100495,18_24,0.0
100496,55_64,1.0
100497,35_44,1.0
100498,55_64,0.0
100499,18_24,0.0
100500,18_24,0.0
100501,18_24,0.0
100502,35_44,0.0
100503,25_34,0.0
100504,25_34,
100505,65_inf,1.0
100506,25_34,1.0
100507,35_44,
100508,45_54,0.0
100510,18_24,0.0
100511,18_24,0.0
100512,35_44,0.0
100514,55_64,1.0
100515,45_54,1.0
100516,35_44,1.0
100517,25_34,0.0
100518,18_24,1.0
100519,55_64,1.0
100520,18_24,0.0
100521,18_24,0.0
100522,18_24,0.0
100523,35_44,0.0
100524,25_34,0.0
100525,18_24,0.0
100526,18_24,1.0
100527,18_24,0.0
100528,18_24,0.0
100529,55_64,0.0
100530,25_34,0.0
100531,18_24,0.0
100532,65_inf,
100533,18_24,0.0
100534,25_34,1.0
100535,45_54,1.0
100536,,0.0
100537,25_34,0.0
100538,18_24,0.0
100539,18_24,1.0
100540,45_54,0.0
100541,55_64,0.0
100543,25_34,0.0
100545,35_44,
100546,25_34,0.0
100548,18_24,0.0
100549,35_44,1.0
100550,35_44,0.0
100551,25_34,1.0
100553,25_34,0.0
100554,18_24,0.0
100555,18_24,0.0
100556,25_34,1.0
100557,18_24,0.0
100558,18_24,1.0
100559,65_inf,0.0
100560,18_24,0.0
100562,18_24,1.0
100563,25_34,1.0
100564,65_inf,1.0
100565,55_64,0.0
100566,55_64,1.0
100567,18_24,0.0
100568,65_inf,0.0
100569,18_24,0.0
100570,35_44,0.0
100571,35_44,1.0
100573,25_34,0.0
100574,45_54,
100576,35_44,0.0
100577,18_24,1.0
100578,25_34,0.0
100579,18_24,1.0
100580,18_24,0.0
100581,18_24,
100582,18_24,1.0
100583,45_54,1.0
100584,55_64,1.0
100585,55_64,0.0
100586,25_34,0.0
100587,18_24,1.0
100588,25_34,0.0
100589,45_54,1.0
100590,55_64,0.0
100591,55_64,0.0
100592,35_44,
100593,35_44,1.0
100594,55_64,1.0
100595,18_24,0.0
100597,18_24,0.0
100598,18_24,0.0
100599,18_24,1.0
100600,18_24,1.0
100601,45_54,1.0
100602,18_24,1.0
100603,18_24,0.0
100605,55_64,0.0
100606,25_34,0.0
100607,55_64,1.0
100608,45_54,0.0
100609,25_34,0.0
100610,25_34,0.0
100612,45_54,0.0
100613,25_34,0.0
100614,35_44,0.0
100616,18_24,0.0
100617,45_54,1.0
100618,45_54,0.0
100619,18_24,1.0
100621,35_44,0.0
100622,65_inf,
100623,18_24,1.0
100624,25_34,0.0
100625,25_34,0.0
100626,18_24,0.0
100627,35_44,0.0
100628,25_34,0.0
100629,25_34,0.0
100630,18_24,0.0
100632,25_34,1.0
100633,25_34,1.0
100634,65_inf,0.0
100635,18_24,0.0
100636,25_34,0.0
100637,18_24,1.0
100638,45_54,0.0
100639,18_24,0.0
100640,18_24,1.0
100641,55_64,1.0
100642,25_34,0.0
100643,18_24,0.0
100645,18_24,1.0
100646,18_24,0.0
100647,25_34,0.0
100648,55_64,0.0
100650,55_64,1.0
100651,25_34,1.0
100652,45_54,0.0
100653,55_64,0.0
100654,25_34,0.0
100655,25_34,
100656,18_24,1.0
100657,55_64,0.0
100658,55_64,
100660,45_54,0.0
100661,45_54,0.0
100662,18_24,0.0
100664,45_54,0.0
100665,18_24,0.0
100667,18_24,
100669,35_44,0.0
100670,18_24,0.0
100671,25_34,0.0
100672,18_24,0.0
100673,18_24,1.0
100674,45_54,1.0
100675,55_64,0.0
100676,35_44,0.0
100677,18_24,1.0
100678,18_24,0.0
100679,35_44,0.0
100680,18_24,0.0
100681,35_44,0.0
100682,18_24,0.0
100684,35_44,0.0
100686,18_24,0.0
100687,18_24,0.0
100688,18_24,1.0
100689,25_34,1.0
100690,18_24,1.0
100691,35_44,0.0
100692,35_44,0.0
100693,18_24,1.0
100694,18_24,0.0
100695,25_34,0.0
100696,18_24,
100697,25_34,0.0
100698,55_64,1.0
100699,45_54,1.0
100700,25_34,0.0
100701,45_54,1.0
100702,35_44,0.0
100703,55_64,0.0
100704,18_24,0.0
100705,55_64,0.0
100706,55_64,0.0
100707,25_34,0.0
100708,18_24,1.0
100709,55_64,0.0
100710,18_24,1.0
100712,18_24,0.0
100713,18_24,0.0
100714,25_34,0.0
100715,18_24,1.0
100716,18_24,0.0
100717,25_34,0.0
100718,25_34,0.0
100719,18_24,0.0
100720,35_44,0.0
100721,18_24,1.0
100722,18_24,0.0
100724,25_34,1.0
100725,45_54,0.0
100726,55_64,0.0
100727,18_24,1.0
100728,35_44,
100729,55_64,0.0
100730,18_24,1.0
100731,65_inf,0.0
100732,18_24,0.0
100733,18_24,0.0
100734,65_inf,0.0
100735,45_54,0.0
100736,45_54,0.0
100737,18_24,
100738,35_44,0.0
100739,18_24,1.0
100740,18_24,1.0
100741,25_34,1.0
100742,45_54,1.0
100743,18_24,0.0
100744,25_34,1.0
100745,65_inf,0.0
100746,25_34,0.0
100747,18_24,0.0
100748,18_24,1.0
100749,18_24,0.0
100750,18_24,0.0
100751,18_24,0.0
100752,25_34,0.0
100753,18_24,
100754,18_24,0.0
100755,25_34,0.0
100757,18_24,0.0
100758,25_34,1.0
100759,18_24,1.0
100760,18_24,1.0
100761,65_inf,1.0
100762,18_24,0.0
100763,45_54,1.0
100764,18_24,1.0
100765,55_64,0.0
100766,25_34,0.0
100767,35_44,0.0
100768,25_34,0.0
100769,18_24,0.0
100770,25_34,0.0
100771,18_24,0.0
100772,65_inf,0.0
100773,18_24,1.0
100774,18_24,0.0
100776,18_24,0.0
100777,18_24,1.0
100778,18_24,0.0
100779,18_24,0.0
100780,45_54,0.0
100781,55_64,0.0
100782,18_24,0.0
100783,25_34,0.0
100784,18_24,0.0
100785,18_24,0.0
100786,18_24,0.0
100787,18_24,1.0
100788,18_24,1.0
100789,25_34,1.0
100790,45_54,0.0
100791,55_64,0.0
100792,45_54,0.0
100793,65_inf,1.0
100794,25_34,1.0
100795,18_24,1.0
100796,25_34,0.0
100797,65_inf,1.0
100798,18_24,1.0
100799,35_44,0.0
100800,65_inf,0.0
100801,65_inf,1.0
100802,18_24,0.0
100803,35_44,0.0
100804,25_34,0.0
100805,25_34,0.0
100806,18_24,0.0
100807,65_inf,1.0
100808,18_24,1.0
100809,55_64,0.0
100810,18_24,0.0
100811,55_64,1.0
100812,25_34,0.0
100813,25_34,0.0
100814,18_24,1.0
100815,18_24,0.0
100816,18_24,0.0
100817,18_24,1.0
100818,55_64,0.0
100819,35_44,0.0
100820,25_34,0.0
100821,45_54,0.0
100822,65_inf,0.0
100823,18_24,1.0
100824,18_24,1.0
100825,35_44,1.0
100826,18_24,0.0
100827,18_24,1.0
100828,35_44,0.0
100829,45_54,0.0
100830,25_34,0.0
100831,25_34,0.0
100833,45_54,0.0
100834,18_24,0.0
100835,18_24,0.0
100836,18_24,
100837,45_54,1.0
100838,35_44,0.0
100839,18_24,0.0
100840,55_64,0.0
100841,18_24,1.0
100842,35_44,0.0
100843,55_64,0.0
100845,45_54,0.0
100846,18_24,0.0
100847,18_24,0.0
100848,18_24,0.0
100849,18_24,0.0
100851,18_24,0.0
100852,18_24,0.0
100853,18_24,0.0
100854,45_54,0.0
100855,45_54,0.0
100856,18_24,1.0
100857,55_64,0.0
100858,55_64,0.0
100859,18_24,1.0
100860,35_44,0.0
100861,45_54,0.0
100862,18_24,0.0
100863,55_64,0.0
100864,25_34,0.0
100865,,0.0
100866,18_24,0.0
100867,35_44,1.0
100868,18_24,0.0
100869,18_24,0.0
100871,18_24,0.0
100873,65_inf,0.0
100874,18_24,0.0
100875,18_24,1.0
100876,45_54,1.0
100877,18_24,0.0
100879,35_44,1.0
100880,55_64,1.0
100881,18_24,1.0
100882,25_34,0.0
100883,18_24,0.0
100884,18_24,0.0
100885,35_44,0.0
100886,25_34,0.0
100887,25_34,1.0
100889,25_34,0.0
100890,18_24,1.0
100891,25_34,1.0
100892,55_64,0.0
100893,55_64,1.0
100894,18_24,1.0
100895,18_24,1.0
100896,45_54,0.0
100897,65_inf,1.0
100898,45_54,1.0
100899,18_24,0.0
100900,25_34,1.0
100902,25_34,0.0
100903,45_54,1.0
100904,18_24,0.0
100905,18_24,0.0
100906,18_24,0.0
100907,25_34,1.0
100909,18_24,0.0
100910,25_34,1.0
100911,18_24,0.0
100912,45_54,0.0
100913,18_24,0.0
100914,18_24,0.0
100915,18_24,1.0
100916,18_24,1.0
100917,25_34,0.0
100918,18_24,1.0
100919,45_54,0.0
100920,25_34,1.0
100921,45_54,0.0
100922,55_64,0.0
100923,18_24,0.0
100924,18_24,0.0
100925,25_34,0.0
100926,55_64,0.0
100927,55_64,
100928,18_24,1.0
100929,55_64,0.0
100930,65_inf,1.0
100931,45_54,0.0
100932,25_34,1.0
100933,25_34,0.0
100934,25_34,1.0
100936,55_64,1.0
100937,65_inf,1.0
100938,35_44,0.0
100939,25_34,1.0
100941,55_64,0.0
100942,65_inf,1.0
100943,65_inf,0.0
100944,45_54,0.0
100945,18_24,0.0
100946,35_44,1.0
100947,25_34,1.0
100948,65_inf,0.0
100949,18_24,0.0
100950,25_34,0.0
100951,18_24,1.0
100952,35_44,0.0
100953,55_64,0.0
100954,18_24,0.0
100955,18_24,0.0
100956,35_44,0.0
100957,18_24,0.0
100958,18_24,0.0
100959,45_54,0.0
100960,18_24,0.0
100961,18_24,0.0
100963,55_64,0.0
100964,25_34,0.0
100965,18_24,0.0
100966,18_24,1.0
100968,18_24,0.0
100969,18_24,0.0
100970,25_34,0.0
100971,35_44,
100973,18_24,1.0
100974,18_24,1.0
100975,25_34,1.0
100976,18_24,1.0
100977,25_34,1.0
100978,18_24,0.0
100979,25_34,0.0
100980,25_34,0.0
100981,45_54,0.0
100982,55_64,0.0
100984,18_24,0.0
100985,18_24,0.0
100986,35_44,1.0
100987,25_34,1.0
100988,25_34,0.0
100990,65_inf,0.0
100991,18_24,0.0
100992,35_44,1.0
100993,18_24,1.0
100994,25_34,1.0
100995,18_24,0.0
100996,18_24,0.0
100997,25_34,0.0
100998,45_54,0.0
101000,45_54,0.0
101002,18_24,1.0
101003,25_34,0.0
101004,25_34,
101005,55_64,0.0
101006,35_44,0.0
101007,55_64,1.0
101008,18_24,0.0
101009,25_34,1.0
101010,18_24,1.0
101011,18_24,0.0
101012,18_24,0.0
101013,35_44,1.0
101014,25_34,0.0
101015,55_64,1.0
101016,25_34,0.0
101017,18_24,0.0
101018,45_54,
101019,35_44,0.0
101020,35_44,1.0
101021,18_24,0.0
101022,45_54,0.0
101023,35_44,0.0
101024,25_34,1.0
101025,18_24,0.0
101026,25_34,
101027,18_24,1.0
101028,18_24,0.0
101029,45_54,0.0
101030,65_inf,0.0
101032,35_44,0.0
101033,18_24,0.0
101034,25_34,1.0
101035,25_34,0.0
101036,55_64,1.0
101037,55_64,0.0
101038,45_54,1.0
101039,55_64,0.0
101040,18_24,
101041,18_24,0.0
101042,45_54,0.0
101043,35_44,1.0
101045,55_64,1.0
101046,18_24,0.0
101047,55_64,0.0
101048,25_34,0.0
101049,18_24,0.0
101050,25_34,0.0
101051,35_44,0.0
101052,55_64,0.0
101053,18_24,1.0
101055,65_inf,0.0
101056,45_54,0.0
101057,45_54,0.0
101058,55_64,0.0
101059,18_24,1.0
101060,18_24,0.0
101061,18_24,0.0
101062,18_24,0.0
101063,25_34,0.0
101065,18_24,1.0
101066,18_24,0.0
101068,18_24,1.0
101069,18_24,0.0
101070,55_64,1.0
101072,35_44,1.0
101073,25_34,0.0
101074,25_34,1.0
101075,45_54,0.0
101078,25_34,0.0
101079,65_inf,0.0
101080,18_24,1.0
101081,45_54,0.0
101082,25_34,1.0
101083,45_54,1.0
101084,25_34,1.0
101085,25_34,1.0
101086,45_54,0.0
101087,25_34,0.0
101088,18_24,1.0
101089,25_34,0.0
101091,18_24,0.0
101092,25_34,0.0
101094,55_64,0.0
101095,55_64,0.0
101096,25_34,0.0
101097,65_inf,0.0
101098,55_64,0.0
101099,25_34,1.0
101101,35_44,0.0
101102,18_24,0.0
101104,18_24,1.0
101105,35_44,1.0
101106,18_24,0.0
101107,25_34,1.0
101109,35_44,0.0
101110,65_inf,0.0
101112,25_34,1.0
101113,55_64,0.0
101114,55_64,0.0
101115,18_24,0.0
101116,18_24,1.0
101117,25_34,1.0
101118,18_24,0.0
101120,35_44,1.0
101121,18_24,0.0
101122,18_24,1.0
101123,65_inf,1.0
101124,35_44,1.0
101125,18_24,1.0
101126,18_24,1.0
101127,25_34,1.0
101128,18_24,1.0
101129,55_64,0.0
101130,45_54,0.0
101131,55_64,1.0
101132,18_24,1.0
101133,55_64,0.0
101134,25_34,1.0
101135,18_24,1.0
101136,45_54,0.0
101137,18_24,0.0
101139,25_34,1.0
101140,18_24,0.0
101141,35_44,0.0
101142,25_34,0.0
101143,55_64,0.0
101144,55_64,1.0
101145,35_44,0.0
101146,35_44,0.0
101148,35_44,0.0
101149,35_44,0.0
101150,25_34,0.0
101151,18_24,0.0
101152,45_54,0.0
101153,55_64,1.0
101154,18_24,1.0
101155,45_54,1.0
101156,65_inf,1.0
101157,18_24,1.0
101158,55_64,0.0
101159,25_34,0.0
101160,18_24,
101161,18_24,0.0
101162,18_24,0.0
101164,25_34,0.0
101165,18_24,0.0
101166,55_64,1.0
101167,35_44,1.0
101168,45_54,1.0
101169,18_24,0.0
101170,25_34,0.0
101171,35_44,0.0
101172,55_64,1.0
101175,45_54,1.0
101176,18_24,1.0
101178,25_34,0.0
101179,55_64,0.0
101180,25_34,1.0
101181,18_24,0.0
101182,35_44,1.0
101183,25_34,0.0
101184,18_24,0.0
101185,18_24,1.0
101186,25_34,0.0
101187,18_24,1.0
101188,65_inf,1.0
101189,25_34,0.0
101191,65_inf,0.0
101192,25_34,1.0
101193,18_24,0.0
101194,18_24,0.0
101195,45_54,0.0
101196,35_44,1.0
101197,18_24,0.0
101198,45_54,0.0
101199,18_24,0.0
101200,25_34,1.0
101201,18_24,0.0
101202,18_24,1.0
101203,25_34,0.0
101204,55_64,0.0
101205,18_24,1.0
101206,18_24,0.0
101207,18_24,0.0
101208,18_24,0.0
101210,25_34,1.0
101211,65_inf,
101212,18_24,0.0
101213,55_64,1.0
101214,45_54,0.0
101215,18_24,0.0
101216,25_34,0.0
101217,25_34,0.0
101219,35_44,1.0
101220,18_24,0.0
101221,55_64,1.0
101222,25_34,0.0
101224,18_24,
101225,35_44,0.0
101227,18_24,0.0
101230,65_inf,0.0
101231,18_24,0.0
101232,18_24,0.0
101233,35_44,0.0
101234,45_54,0.0
101235,25_34,1.0
101236,55_64,0.0
101237,55_64,1.0
101238,18_24,1.0
101239,18_24,0.0
101240,45_54,0.0
101241,25_34,1.0
101242,18_24,0.0
101243,18_24,0.0
101244,25_34,1.0
101245,55_64,
101246,18_24,0.0
101247,25_34,0.0
101248,25_34,0.0
101249,18_24,
101250,25_34,0.0
101251,45_54,1.0
101252,25_34,0.0
101253,35_44,
101254,45_54,0.0
101255,45_54,1.0
101256,35_44,1.0
101257,55_64,1.0
101258,55_64,0.0
101259,45_54,0.0
101260,35_44,0.0
101261,25_34,1.0
101263,25_34,0.0
101264,18_24,0.0
101265,18_24,0.0
101266,18_24,1.0
101267,18_24,
101268,35_44,0.0
101269,55_64,0.0
101270,35_44,0.0
101271,45_54,0.0
101272,18_24,0.0
101273,45_54,0.0
101274,45_54,
101275,18_24,0.0
101276,25_34,0.0
101277,45_54,0.0
101278,65_inf,1.0
101279,18_24,0.0
101280,18_24,0.0
101281,25_34,1.0
101282,35_44,0.0
101283,35_44,0.0
101284,18_24,0.0
101285,55_64,0.0
101286,25_34,1.0
101288,65_inf,0.0
101289,18_24,1.0
101290,35_44,
101291,25_34,0.0
101292,18_24,0.0
101293,55_64,0.0
101294,18_24,0.0
101295,18_24,0.0
101296,25_34,1.0
101297,25_34,0.0
101298,35_44,1.0
101299,18_24,1.0
101301,18_24,0.0
101302,18_24,0.0
101303,18_24,0.0
101304,25_34,1.0
101305,25_34,0.0
101306,18_24,0.0
101308,35_44,1.0
101309,18_24,1.0
101310,25_34,1.0
101311,35_44,0.0
101312,18_24,0.0
101313,18_24,0.0
101314,55_64,0.0
101315,45_54,0.0
101316,65_inf,0.0
101317,65_inf,0.0
101318,18_24,0.0
101319,25_34,0.0
101320,25_34,1.0
101321,35_44,1.0
101322,65_inf,1.0
101323,18_24,0.0
101328,35_44,0.0
101329,18_24,0.0
101330,55_64,0.0
101334,18_24,1.0
101335,18_24,0.0
101337,25_34,0.0
101338,18_24,0.0
101339,18_24,0.0
101340,45_54,0.0
101341,35_44,0.0
101342,35_44,0.0
101344,18_24,0.0
101345,45_54,0.0
101346,45_54,1.0
101347,18_24,1.0
101348,65_inf,0.0
101349,25_34,
101350,25_34,0.0
101351,45_54,0.0
101352,18_24,1.0
101353,18_24,1.0
101354,35_44,0.0
101355,25_34,0.0
101356,18_24,0.0
101357,65_inf,0.0
101358,18_24,0.0
101359,18_24,0.0
101360,25_34,0.0
101361,45_54,0.0
101362,18_24,0.0
101363,65_inf,0.0
101364,18_24,0.0
101365,18_24,0.0
101366,25_34,
101367,18_24,0.0
101368,55_64,0.0
101369,18_24,0.0
101370,35_44,0.0
101371,18_24,0.0
101372,18_24,1.0
101373,18_24,0.0
101374,18_24,1.0
101375,18_24,0.0
101376,45_54,0.0
101377,55_64,1.0
101378,25_34,0.0
101379,55_64,1.0
101380,18_24,1.0
101381,25_34,1.0
101382,55_64,0.0
101383,18_24,1.0
101385,25_34,0.0
101386,18_24,1.0
101387,18_24,1.0
101388,25_34,1.0
101389,18_24,0.0
101390,18_24,0.0
101391,18_24,0.0
101392,25_34,0.0
101393,18_24,0.0
101394,35_44,0.0
101395,25_34,
101396,25_34,1.0
101397,18_24,0.0
101398,18_24,0.0
101399,25_34,0.0
101400,25_34,1.0
101401,35_44,1.0
101403,55_64,0.0
101404,45_54,0.0
101405,18_24,
101406,45_54,1.0
101407,18_24,0.0
101408,65_inf,0.0
101409,18_24,0.0
101410,18_24,
101411,55_64,0.0
101412,55_64,0.0
101413,55_64,0.0
101414,18_24,0.0
101415,18_24,0.0
101416,18_24,
101417,18_24,0.0
101418,25_34,
101419,18_24,0.0
101420,35_44,0.0
101421,18_24,1.0
101422,45_54,0.0
101423,25_34,0.0
101424,45_54,1.0
101425,25_34,1.0
101426,65_inf,0.0
101427,35_44,0.0
101428,18_24,1.0
101429,45_54,0.0
101430,18_24,1.0
101431,18_24,0.0
101432,25_34,0.0
101433,18_24,0.0
101434,35_44,1.0
101437,65_inf,0.0
101438,45_54,0.0
101439,45_54,0.0
101440,25_34,1.0
101441,18_24,0.0
101442,18_24,
101443,25_34,0.0
101444,55_64,0.0
101445,18_24,0.0
101446,25_34,0.0
101447,35_44,0.0
101448,25_34,1.0
101449,45_54,1.0
101450,18_24,0.0
101451,25_34,1.0
101452,35_44,1.0
101453,35_44,1.0
101455,18_24,1.0
101456,18_24,0.0
101457,45_54,0.0
101458,45_54,0.0
101459,25_34,1.0
101460,25_34,0.0
101461,25_34,1.0
101462,18_24,0.0
101463,18_24,1.0
101464,18_24,0.0
101465,45_54,0.0
101466,55_64,0.0
101467,35_44,1.0
101468,18_24,0.0
101469,18_24,0.0
101470,25_34,
101471,18_24,1.0
101472,55_64,0.0
101473,65_inf,
101475,18_24,0.0
101476,18_24,1.0
101477,,1.0
101478,25_34,0.0
101479,18_24,0.0
101480,55_64,0.0
101481,55_64,0.0
101482,18_24,0.0
101483,65_inf,0.0
101484,25_34,0.0
101485,35_44,0.0
101486,35_44,0.0
101487,18_24,0.0
101488,35_44,0.0
101489,55_64,0.0
101491,18_24,1.0
101493,18_24,1.0
101494,25_34,0.0
101495,18_24,0.0
101496,25_34,0.0
101499,35_44,0.0
101500,25_34,0.0
101501,18_24,0.0
101502,18_24,0.0
101503,18_24,0.0
101504,25_34,0.0
101505,18_24,1.0
101506,55_64,1.0
101507,35_44,1.0
101508,18_24,
101509,25_34,0.0
101510,25_34,0.0
101511,18_24,0.0
101512,25_34,0.0
101513,25_34,0.0
101514,18_24,1.0
101516,45_54,0.0
101517,25_34,1.0
101518,25_34,1.0
101519,45_54,1.0
101520,18_24,1.0
101521,25_34,0.0
101522,25_34,0.0
101523,35_44,1.0
101524,55_64,0.0
101525,18_24,1.0
101526,18_24,
101529,45_54,1.0
101530,18_24,0.0
101531,18_24,1.0
101532,18_24,0.0
101533,25_34,0.0
101534,35_44,0.0
101535,18_24,1.0
101536,55_64,1.0
101537,18_24,0.0
101538,25_34,0.0
101540,45_54,1.0
101541,18_24,1.0
101542,65_inf,0.0
101543,55_64,0.0
101544,25_34,0.0
101545,18_24,1.0
101546,65_inf,1.0
101547,25_34,1.0
101548,18_24,0.0
101549,25_34,0.0
101550,55_64,0.0
101551,55_64,0.0
101552,25_34,1.0
101553,25_34,0.0
101554,25_34,1.0
101555,18_24,1.0
101556,65_inf,0.0
101557,18_24,1.0
101558,18_24,0.0
101559,45_54,0.0
101560,18_24,0.0
101561,25_34,1.0
101562,18_24,1.0
101563,65_inf,1.0
101564,25_34,0.0
101565,18_24,1.0
101566,18_24,1.0
101567,45_54,0.0
101569,25_34,0.0
101570,18_24,0.0
101571,45_54,0.0
101572,18_24,0.0
101573,35_44,0.0
101574,18_24,0.0
101575,45_54,1.0
101576,18_24,0.0
101578,55_64,0.0
101579,65_inf,0.0
101580,25_34,1.0
101581,18_24,0.0
101582,18_24,1.0
101583,55_64,0.0
101584,55_64,1.0
101585,18_24,1.0
101587,18_24,1.0
101588,25_34,0.0
101589,55_64,0.0
101590,35_44,0.0
101591,25_34,0.0
101592,65_inf,0.0
101593,55_64,0.0
101595,18_24,0.0
101596,25_34,0.0
101597,25_34,0.0
101598,45_54,0.0
101599,35_44,0.0
101600,35_44,0.0
101601,35_44,1.0
101602,65_inf,1.0
101603,45_54,1.0
101604,45_54,
101605,25_34,
101606,65_inf,0.0
101607,55_64,0.0
101608,18_24,0.0
101609,55_64,1.0
101610,18_24,0.0
101612,18_24,1.0
101613,18_24,1.0
101614,18_24,0.0
101615,45_54,0.0
101616,25_34,1.0
101617,45_54,0.0
101618,18_24,1.0
101619,35_44,1.0
101620,25_34,1.0
101622,65_inf,0.0
101623,35_44,0.0
101624,45_54,0.0
101625,18_24,0.0
101626,35_44,0.0
101627,65_inf,0.0
101628,25_34,
101629,18_24,0.0
101630,18_24,
101631,55_64,1.0
101632,18_24,0.0
